time_s,K_filt
72.64,0.002169
72.68,0.002344
72.72,0.002606
72.76,0.003041
72.8,0.003161
72.84,0.003428
72.88,0.00351
72.92,0.003356
72.96,0.00291
73.0,0.002863
73.04,0.002647
73.08,0.002578
73.12,0.002555
73.16,0.002533
73.2,0.001934
73.24,0.001411
73.28,0.000817
73.32,0.000271
73.36,-6.3e-05
73.4,-0.000247
73.44,-0.000396
73.48,-0.000621
73.52,-0.000676
73.56,-0.000833
73.6,-0.00103
73.64,-0.001556
73.68,-0.002061
73.72,-0.002474
73.76,-0.002743
73.8,-0.00274
73.84,-0.002447
73.88,-0.002165
73.92,-0.001886
73.96,-0.001825
74.0,-0.00186
74.04,-0.001657
74.08,-0.001576
74.12,-0.0017
74.16,-0.001784
74.2,-0.001839
74.24,-0.002069
74.28,-0.002233
74.32,-0.002164
74.36,-0.002027
74.4,-0.001961
74.44,-0.002151
74.48,-0.002172
74.52,-0.002211
74.56,-0.002349
74.6,-0.00247
74.64,-0.00233
74.68,-0.002375
74.72,-0.002479
74.76,-0.002171
74.8,-0.001721
74.84,-0.001235
74.88,-0.000653
74.92,-4.3e-05
74.96,8.3e-05
75.0,0.000139
75.04,0.000329
75.08,0.000783
75.12,0.001164
75.16,0.001551
75.2,0.001887
75.24,0.002077
75.28,0.002124
75.32,0.002177
75.36,0.002485
75.4,0.002683
75.44,0.002676
75.48,0.002574
75.52,0.002331
75.56,0.002224
75.6,0.002178
75.64,0.002317
75.68,0.002547
75.72,0.002653
75.76,0.002568
75.8,0.00256
75.84,0.002451
75.88,0.002243
75.92,0.002353
75.96,0.002473
76.0,0.002383
76.04,0.002249
76.08,0.002164
76.12,0.00192
76.16,0.001676
76.2,0.001628
76.24,0.001593
76.28,0.001468
76.32,0.0014
76.36,0.001184
76.4,0.00104
76.44,0.000851
76.48,0.000398
76.52,-1e-05
76.56,-0.000364
76.6,-0.001042
76.64,-0.001631
76.68,-0.001764
76.72,-0.001984
76.76,-0.002149
76.8,-0.002221
76.84,-0.002364
76.88,-0.002833
76.92,-0.003234
76.96,-0.003635
77.0,-0.003854
77.04,-0.004033
77.08,-0.004061
77.12,-0.004202
77.16,-0.004429
77.2,-0.004862
77.24,-0.005061
77.28,-0.00507
77.32,-0.005022
77.36,-0.004898
77.4,-0.004608
77.44,-0.004595
77.48,-0.004677
77.52,-0.00462
77.56,-0.004456
77.6,-0.004366
77.64,-0.004313
77.68,-0.004331
77.72,-0.004352
77.76,-0.004269
77.8,-0.004014
77.84,-0.003514
77.88,-0.003168
77.92,-0.002879
77.96,-0.002643
78.0,-0.00244
78.04,-0.002134
78.08,-0.001723
78.12,-0.001343
78.16,-0.000957
78.2,-0.000535
78.24,-0.000473
78.28,-0.000103
78.32,0.000277
78.36,0.000534
78.4,0.00053
78.44,0.00059
78.48,0.000797
78.52,0.000908
78.56,0.000977
78.6,0.001167
78.64,0.001365
78.68,0.001014
78.72,0.000808
78.76,0.000468
78.8,0.000283
78.84,0.000416
78.88,0.000817
78.92,0.000999
78.96,0.001257
79.0,0.001574
79.04,0.001805
79.08,0.001869
79.12,0.00153
79.16,0.000995
79.2,0.000336
79.24,-0.000261
79.28,-0.000611
79.32,-0.000513
79.36,-0.000165
79.4,-2.9e-05
79.44,8.5e-05
79.48,1.5e-05
79.52,4.2e-05
79.56,0.000199
79.6,0.000478
79.64,0.000454
79.68,0.000432
79.72,0.000274
79.76,0.000127
79.8,-6.9e-05
79.84,-0.000287
79.88,-0.000602
79.92,-0.000771
79.96,-0.001047
80.0,-0.001165
80.04,-0.001037
80.08,-0.000766
80.12,-0.000575
80.16,-0.000427
80.2,-0.000477
80.24,-0.000669
80.28,-0.000845
80.32,-0.000935
80.36,-0.001012
80.4,-0.000998
80.44,-0.001065
80.48,-0.001236
80.52,-0.001356
80.56,-0.001391
80.6,-0.001493
80.64,-0.001441
80.68,-0.001372
80.72,-0.001286
80.76,-0.001224
80.8,-0.001045
80.84,-0.001052
80.88,-0.000989
80.92,-0.00112
80.96,-0.001177
81.0,-0.00116
81.04,-0.000948
81.08,-0.000725
81.12,-0.000366
81.16,-0.000199
81.2,-0.000193
81.24,-0.00017
81.28,-0.000271
81.32,-0.000416
81.36,-0.000611
81.4,-0.000717
81.44,-0.000769
81.48,-0.000752
81.52,-0.000723
81.56,-0.00058
81.6,-0.000433
81.64,-0.000469
81.68,-0.000257
81.72,4.4e-05
81.76,0.000341
81.8,0.000789
81.84,0.001247
81.88,0.00153
81.92,0.0017
81.96,0.002083
82.0,0.002105
82.04,0.002177
82.08,0.001994
82.12,0.001842
82.16,0.001646
82.2,0.001688
82.24,0.001569
82.28,0.001728
82.32,0.001922
82.36,0.001977
82.4,0.002165
82.44,0.002535
82.48,0.002685
82.52,0.003015
82.56,0.00317
82.6,0.003036
82.64,0.002972
82.68,0.003268
82.72,0.003176
82.76,0.003131
82.8,0.003153
82.84,0.003197
82.88,0.0031
82.92,0.003205
82.96,0.003245
83.0,0.003194
83.04,0.002886
83.08,0.00249
83.12,0.002008
83.16,0.001645
